screen_name,friends_count,tweets_count,linkedin,snapchat,instagram,facebook,followers_count,favourites_count,qtyMentions,qtyHashtags,qtyUrls,qtyEmojis,qtyUppercase,profile_pic_gender,age
agussdrago,441,2343,0,0,0,0,267,3515,0.4,0.64,0.61,0.42,4.36,2,18-24
ojecua,402,1055,0,0,0,0,328,44,0.81,0.28,0.24,0.11,3.7,2,25-34
brianzehnderok,763,13540,0,0,0,0,1505,7265,0.38,0.5,0.17,0.23,4.7,0,18-24
heteronima,977,3237,0,0,0,0,432,1028,0.68,0.91,0.35,0.16,4.8,0,25-34
clauditah_nn,28,1170,0,0,0,0,58,2494,0.65,0.21,0.28,0.62,2.89,0,10-17
tereamor,1605,45723,0,0,0,0,2246,1652,0.89,0.21,0.41,0.28,2.43,2,35-49
enzosantander14,518,9566,0,0,0,0,585,7765,0.55,0.0,0.06,1.12,1.28,1,10-17
castillofran20,5001,24881,0,0,0,0,1987,22327,1.07,0.18,0.43,0.39,6.94,1,18-24
sebbasok,571,35330,0,0,0,0,1018,4,0.2,0.02,0.17,0.31,1.51,1,18-24
floaloy,857,20526,0,0,0,0,1112,3929,0.55,0.0,0.02,0.99,1.58,2,10-17
wolfhardbebito,157,1225,0,0,0,0,74,657,0.55,0.12,0.18,0.89,8.49,0,10-17
melgauu,459,47669,0,0,0,0,692,10359,0.0,0.0,0.0,0.0,2.0,2,18-24
marti_barneda,613,23459,0,0,0,0,827,13872,0.32,0.0,0.07,0.85,1.82,1,10-17
patitolujan75,1471,38906,0,0,0,0,1449,17375,0.32,0.02,0.11,0.94,6.74,0,18-24
agusvidall2,538,74902,0,0,0,0,4067,788,0.26,0.0,0.03,0.99,2.3,2,18-24
luvsayal,50,1158,0,0,0,0,631,2126,0.75,0.09,0.03,0.36,3.27,0,35-49
rofeldik,4949,23243,0,0,0,0,4120,23291,0.07,0.0,0.01,0.12,1.41,2,18-24
abricabrera69,497,10666,0,0,0,0,658,579,0.01,0.0,0.07,0.17,0.95,2,10-17
aldanagonzalezb,541,25456,0,0,0,0,598,6694,0.15,0.01,0.1,0.97,1.66,2,18-24
braiinacuraok,765,23408,0,0,0,0,717,1080,0.16,0.01,0.03,0.66,1.29,0,18-24
ludmi39752945,129,135,0,0,0,0,127,82,0.07,0.03,0.0,1.03,1.17,0,10-17
ebdtraining,141,824,0,0,0,0,160,1,0.17,0.29,0.25,0.02,4.16,1,25-34
pablo_astudillo,174,2494,0,0,0,0,105,33,0.29,0.07,0.27,0.26,3.27,1,25-34
martinfagundez,321,8521,0,0,0,0,509,2331,0.28,0.11,0.27,0.96,3.63,1,18-24
carmechaparro,3322,28439,0,0,0,0,123326,6524,0.92,0.12,0.27,0.42,3.23,0,35-49
ludmiilaayelenl,1131,33752,0,0,0,0,1717,3445,0.01,0.0,0.01,0.21,1.53,0,18-24
015edith,178,1611,0,0,0,0,181,2244,0.29,0.01,0.07,1.16,2.71,2,10-17
lucasclemente88,2182,15909,0,0,0,0,1345,2659,0.01,0.01,0.15,0.4,1.56,1,10-17
luusimonini,202,1399,0,0,0,0,222,376,0.12,0.0,0.01,1.65,1.56,1,18-24
maiikoldadamia,131,1096,0,0,0,0,189,849,0.2,0.0,0.0,0.75,3.08,1,10-17
mercardinali,680,687,0,0,0,0,692,3139,0.68,0.63,0.09,1.1,5.4,0,18-24
antoniorull,1393,37782,0,0,0,0,3884,2769,0.85,0.1,0.3,0.28,2.35,1,25-34
ezeborstelmann,219,5385,0,0,0,0,364,2111,0.21,0.11,0.11,0.44,1.69,1,18-24
catii_menna,310,6412,0,0,0,0,205,1163,0.29,0.01,0.03,0.94,1.31,0,10-17
miligimenezntvg,1794,17674,0,0,0,0,1792,720,0.09,0.06,0.03,0.13,1.96,2,18-24
cruuuz_emi,1438,21884,0,0,0,0,1805,5864,0.13,0.18,0.04,1.6,4.13,1,18-24
camilostuber,33,3104,0,0,0,0,192,763,0.13,0.01,0.02,0.46,1.45,0,10-17
juanjomorodo,193,4558,0,0,0,0,1976,39,0.27,2.0,0.13,0.04,5.62,1,50-64
mbelenfig,271,862,0,0,0,0,78,25,0.13,0.08,0.04,0.93,1.74,2,18-24
mbritos1960,68,666,0,0,0,0,59,422,1.2,0.06,0.2,0.01,2.11,1,25-34
nicoolemagali,1058,9466,0,0,0,0,1139,8983,0.18,0.0,0.12,0.68,2.6,2,18-24
tblack_r,1290,8620,0,0,0,0,1383,21826,0.2,0.09,0.06,0.74,2.27,2,18-24
leogomez9999,490,28764,0,0,0,0,739,4271,0.36,0.04,0.02,1.05,1.21,1,10-17
facubringa,472,10128,0,0,0,0,496,9705,0.15,0.05,0.26,0.08,2.4,0,18-24
sebatorok,494,14952,0,0,0,0,11465,4652,1.31,1.33,0.26,0.2,4.62,1,10-17
eechaguee,1857,15449,0,0,0,0,1652,1421,0.12,0.26,0.41,0.46,1.93,0,18-24
chinojsg,335,38605,0,0,0,0,790,7555,0.19,0.0,0.42,0.51,1.12,1,18-24
laltezor,1621,15362,0,0,0,0,481,7049,2.48,0.0,0.32,0.02,1.11,0,50-64
psochan1,1576,11943,0,0,0,0,1411,7376,0.14,0.0,0.03,1.23,1.09,2,18-24
marusantose,765,21680,0,0,0,0,647,1802,0.22,0.0,0.1,0.68,1.6,0,18-24
guillesensini,314,29606,0,0,0,0,484,1635,0.17,0.02,0.04,0.23,1.45,2,18-24
mawakd,2672,55493,0,0,0,0,2867,22568,0.45,0.01,0.12,0.13,3.37,1,18-24
pilarajev,96,1776,0,0,0,0,435,430,1.94,0.33,0.13,0.05,3.59,2,35-49
florenciapolero,193,16032,0,0,0,0,292,2734,0.06,0.0,0.1,0.5,1.21,2,18-24
camilaaimem,602,12423,0,0,0,0,575,1090,0.16,0.03,0.22,0.34,2.56,2,10-17
daysanabria96,421,3133,0,0,0,0,711,1137,0.55,0.03,0.04,0.35,3.32,2,10-17
oriigartland,589,6567,0,0,0,0,659,1386,0.16,0.01,0.03,0.66,1.21,0,10-17
pas_de_bourre,205,12333,0,0,0,0,313,2152,0.3,0.03,0.04,0.67,1.51,2,18-24
pcvillarcayo,345,4902,0,0,0,0,614,1813,1.29,1.28,0.39,0.18,4.6,1,35-49
fran_sacco,147,563,0,0,0,0,236,489,0.28,0.02,0.03,1.08,1.78,1,25-34
abriltarres,1236,4198,0,0,0,0,762,1842,0.31,0.0,0.01,0.63,1.05,0,10-17
luuli_espeche15,692,2010,0,0,0,0,267,820,0.24,0.01,0.1,1.28,3.57,2,10-17
leandros96,482,16060,0,0,0,0,366,497,0.2,0.06,0.03,0.3,1.3,1,18-24
nico_lopez0,118,294,0,0,0,0,94,150,0.4,0.02,0.27,0.13,2.65,1,10-17
turdosalvador,557,3910,0,0,0,0,245,38,0.59,0.64,0.38,0.03,4.35,1,10-17
rorro_d,1181,44011,0,0,0,0,1225,6018,0.37,0.46,0.05,0.85,3.02,1,25-34
lariramirez4,904,10361,0,0,0,0,1279,8228,0.23,0.0,0.1,1.47,1.94,0,10-17
dorregocaro,402,20216,0,0,0,0,1046,1437,0.02,0.0,0.13,0.34,1.29,0,10-17
maluquinteirook,488,15299,0,0,0,0,502,976,0.06,0.0,0.13,0.91,1.38,2,18-24
ferper121201,538,18954,0,0,0,0,988,8595,0.33,0.0,0.11,0.37,3.04,0,10-17
rooborges16,198,20746,0,0,0,0,707,277,0.15,0.04,0.04,0.17,2.07,2,18-24
belicornio1998,1310,9624,0,0,0,0,937,10547,1.04,0.06,0.04,1.03,7.91,2,18-24
melisafreiria,1681,7026,0,0,0,0,914,6742,0.97,0.33,0.21,0.22,2.97,2,18-24
anfavalok,562,48175,0,0,0,0,657,6883,0.55,0.67,0.72,0.46,3.58,2,18-24
diegodlucia,1607,30113,0,0,0,0,13013,4278,0.86,0.12,0.38,0.97,2.7,0,10-17
apu_mederosturu,861,1761,0,0,0,0,2206,2381,0.97,0.43,0.09,0.07,3.31,0,18-24
el_patoherrera,401,22606,0,0,0,0,562,5404,0.19,0.01,0.07,0.07,3.49,1,18-24
toni_pre,423,2088,0,0,0,0,119,122,1.32,0.01,0.01,0.03,0.95,0,35-49
mabelbullon,123,502,0,0,0,0,121,7,0.61,0.28,0.94,0.1,7.42,2,35-49
alexissalleok,4947,181212,0,0,0,0,1869,44319,0.65,0.0,1.0,0.04,4.09,1,18-24
rodrigueeez666,763,79221,0,0,0,0,1063,20032,0.01,0.0,0.03,0.23,1.26,1,18-24
matu_fbv,179,861,0,0,0,0,96,705,0.35,0.01,0.03,0.17,1.61,1,18-24
lucia_villar,321,19987,0,0,0,0,512,7883,0.54,0.04,0.03,0.61,3.26,2,25-34
petezin,6417,46977,0,0,0,0,42553,8431,1.2,0.56,0.53,0.18,3.58,2,25-34
pablo_ezeequiel,96,1790,0,0,0,0,47,163,0.05,0.06,0.06,0.87,1.66,1,18-24
cesarpiqueras,226,18136,0,0,0,0,13207,7096,0.18,0.89,0.47,0.35,3.29,1,35-49
carlaalvarez28,839,28573,0,0,0,0,1042,1196,0.29,0.02,0.03,0.51,2.11,0,18-24
yulijusto13,1356,92246,0,0,0,0,3246,201619,0.08,0.0,0.53,0.24,1.57,2,10-17
cabragnr,1047,62780,0,0,0,0,1653,9011,0.42,0.0,0.07,0.17,2.23,2,18-24
sararebecca23,1216,3183,0,0,0,0,325,978,0.18,0.0,0.06,0.02,1.58,2,25-34
paoalepadilla,488,10194,0,0,0,0,434,4093,3.41,1.0,0.02,0.32,4.25,2,18-24
naniolivera1,309,3430,0,0,0,0,642,1667,0.14,0.0,0.09,1.0,1.08,2,18-24
carmengelices,604,1346,0,0,0,0,327,134,0.52,0.3,0.47,0.12,3.84,2,35-49
ksergio80,429,7814,0,0,0,0,240,6217,1.12,0.15,0.14,0.12,1.94,0,50-64
daniimndez1,82,577,0,0,0,0,49,1062,0.18,0.0,0.38,1.21,2.54,2,18-24
elenavama,85,1050,0,0,0,0,72,148,0.25,1.02,0.61,0.4,4.02,0,18-24
nagodelos,937,4929,0,0,0,0,5648,1345,1.43,0.77,0.51,0.28,3.12,2,35-49
isanseba,640,37610,0,0,0,0,108664,4386,1.42,0.04,0.21,0.37,3.12,2,50-64
abruuledesma,210,18572,0,0,0,0,357,2570,0.09,0.0,0.04,0.66,1.72,2,10-17
marsitavidal,306,47990,0,0,0,0,512,26380,0.25,0.03,0.21,0.92,4.98,2,18-24
_brisa17abigail,491,7085,0,0,0,0,403,12053,0.14,0.02,0.09,0.49,1.71,0,10-17
clementealvarez,1181,3686,0,0,0,0,11554,707,0.31,0.13,0.74,0.04,2.83,1,35-49
pedroxfer,608,16852,0,0,0,0,732,6405,0.53,0.0,0.01,0.12,0.99,1,18-24
gino_delu,103,9277,0,0,0,0,266,1400,0.29,0.01,0.01,0.04,0.57,1,18-24
abbriguzman,337,924,0,0,0,0,255,249,0.07,0.07,0.09,0.39,2.09,2,10-17
andreurobuste,379,4877,0,0,0,0,363,773,3.41,0.35,0.21,0.13,1.86,0,25-34
12arielsosa,186,6510,0,0,0,0,1681,3857,0.51,0.16,0.21,0.21,5.3,1,25-34
vittodevitt,264,21550,0,0,0,0,282,3175,0.49,0.0,0.08,0.41,1.59,0,18-24
santtimartinez5,85,119,0,0,0,0,1969,152,0.75,0.04,0.13,2.55,3.46,2,25-34
agusarguindeguy,93,175,0,0,0,0,28,180,0.0,0.0,0.0,0.0,4.0,0,10-17
joyfernandz,158,366,0,0,0,0,34,125,0.0,0.0,0.09,0.23,1.14,2,18-24
rosamariaartal,2764,213082,0,0,0,0,90651,8539,0.9,0.04,0.49,0.1,3.91,0,50-64
kareenhubscher,1104,28726,0,0,0,0,1679,3973,0.22,0.0,0.03,0.43,1.61,2,18-24
agustinbd,95,4445,0,0,0,0,86,960,0.4,0.26,0.13,0.13,2.94,1,25-34
juanmerodio,60,22693,0,0,0,0,101351,56,0.43,0.58,0.76,0.36,13.17,1,25-34
tamaracolmaan,954,61226,0,0,0,0,1136,4228,0.24,0.0,0.09,0.18,3.18,0,18-24
institutoui,18,468,0,0,0,0,50,2,0.09,0.25,0.89,0.3,5.25,0,18-24
orellanojuliana,442,51,0,0,0,0,11,249,2.01,0.14,0.0,0.91,1.34,2,18-24
javyyvarela,19503,54283,0,0,0,0,17731,16413,0.14,0.2,0.03,1.3,3.88,0,18-24
ariel_voyager,153,449,0,0,0,0,33,188,0.04,0.01,0.04,0.28,1.51,1,18-24
catiia_gomezz,1001,69254,0,0,0,0,1269,4806,0.07,0.0,0.05,0.45,1.13,0,10-17
zarazaga_luis,284,192,0,0,0,0,76,4,1.13,0.0,0.08,0.01,1.83,1,65-xx
franiipanita,404,7198,0,0,0,0,438,7885,0.4,0.0,0.1,0.07,1.77,1,10-17
pinillamauri,2228,11303,0,0,0,0,3546,15881,0.34,0.09,0.03,0.58,2.11,0,25-34
vicoelgart,285,10694,0,0,0,0,452,3379,0.28,0.01,0.05,1.39,3.38,2,18-24
davidveracai,650,2686,0,0,0,0,113,33,0.03,0.01,0.03,0.09,1.37,1,25-34
melukawaii123,228,2726,0,0,0,0,112,4733,1.18,0.07,0.04,0.55,1.84,2,10-17
flowergirona,110,421,0,0,0,0,397,256,0.57,0.78,0.81,0.05,3.17,0,25-34
robertdelcap,430,13755,0,0,0,0,440,15469,0.29,0.08,0.21,1.05,3.18,1,18-24
nachodiodato,388,12246,0,0,0,0,402,2627,0.29,0.0,0.03,0.15,0.92,1,18-24
liilu_franco,1053,43004,0,0,0,0,1270,10235,0.25,0.0,0.18,0.15,0.8,0,10-17
faculiencres,662,25582,0,0,0,0,768,10539,0.38,0.01,0.14,0.05,1.61,1,18-24
mathiasdiazok,405,34281,0,0,0,0,670,7451,0.67,0.02,0.05,0.95,1.29,1,18-24
orne_martini,156,183,0,0,0,0,128,1510,3.0,0.0,0.0,1.0,4.0,2,10-17
shora,706,6730,0,0,0,0,5245,8,0.74,0.03,0.26,0.22,2.35,2,25-34
byimpactada,390,35811,0,0,0,0,472,1845,0.28,0.06,0.27,0.46,2.4,2,18-24
dosalmasunamor,2680,88229,0,0,0,0,3441,38626,0.33,0.12,0.27,0.24,7.37,1,18-24
alanpachecooo,1335,131073,0,0,0,0,2919,4008,0.43,0.0,0.05,0.77,3.92,1,18-24
fabianparcerito,710,19938,0,0,0,0,895,4264,0.16,0.11,0.05,0.28,1.12,1,18-24
garciaaller,2443,13488,0,0,0,0,13344,9419,1.29,0.2,0.42,0.06,2.88,2,25-34
paaziibarbero99,431,127382,0,0,0,0,715,10489,0.31,0.0,0.03,0.16,2.43,2,10-17
aylengarialde,239,12059,0,0,0,0,448,10506,0.22,0.0,0.15,1.13,1.74,1,10-17
pilarroch,1524,2994,0,0,0,0,2358,474,1.4,0.34,0.45,0.06,3.46,2,35-49
camiacosta1891,630,5019,0,0,0,0,505,3254,0.68,0.02,0.06,0.49,2.13,0,18-24
mrtfernandez,1865,41044,0,0,0,0,129821,69689,1.12,0.07,0.17,0.03,2.41,2,35-49
diegolleo,32,308,0,0,0,0,259,25,0.58,0.27,0.29,0.09,2.55,1,25-34
susana_scala,388,2017,0,0,0,0,347,1493,0.45,0.22,0.03,0.45,2.6,2,18-24
al3xm4cie1,89,1635,0,0,0,0,118,2314,0.42,0.04,0.13,1.13,3.56,1,18-24
anayfranco2015,56,90,0,0,0,0,4,52,0.18,0.37,0.43,2.37,9.88,2,18-24
franvalenzuela2,126,107,0,0,0,0,30,191,0.09,0.0,0.02,0.26,1.65,0,10-17
brian_matassa,168,19338,0,0,0,0,1033,4117,0.16,0.01,0.06,0.64,5.53,1,18-24
arangocoaching,2638,13895,0,0,0,0,5364,670,0.86,0.4,0.49,0.08,2.0,2,35-49
helenaresano,668,27794,0,0,0,0,84843,3238,0.3,0.07,0.2,0.1,3.84,2,35-49
florburelli,216,1348,0,0,0,0,130,388,0.12,0.29,0.02,1.04,2.31,2,18-24
sabrina47041610,198,283,0,0,0,0,66,347,0.0,0.0,0.0,1.0,4.0,0,18-24
marcosfontaine7,368,3700,0,0,0,0,121,4681,0.37,0.06,0.07,0.12,3.55,0,18-24
mauroleguiok,378,1190,0,0,0,0,404,246,0.26,1.45,0.38,0.45,7.13,1,25-34
elnegrobriann,168,12455,0,0,0,0,1469,5249,0.67,0.0,0.14,0.21,4.8,0,18-24
zooerivas77,527,4291,0,0,0,0,449,677,0.14,0.02,0.22,1.16,2.02,1,18-24
nataliagomez_es,10984,5537,0,0,0,0,25736,34,0.57,0.5,0.82,0.09,2.69,2,35-49
david_carnicer,443,2145,0,0,0,0,666,71,0.12,0.0,1.07,0.21,4.44,0,35-49
rhmedia_es,124,2334,0,0,0,0,1330,72,0.89,0.25,0.74,0.11,3.05,0,35-49
mateofagundez,1378,19235,0,0,0,0,1520,14129,0.19,0.0,0.21,0.2,1.11,0,18-24
virgula,402,4191,0,0,0,0,1246,4,0.81,0.12,0.05,0.29,2.54,2,35-49
mikaa_mozzillo,813,61385,0,0,0,0,1586,8928,0.03,0.0,0.01,1.09,2.28,0,10-17
lu_leg_,662,16007,0,0,0,0,1232,10913,0.29,0.0,0.23,0.15,0.59,2,10-17
quintanaili,159,728,0,0,0,0,65,135,0.14,0.0,0.1,0.35,1.89,0,10-17
feer_delgreco,190,4577,0,0,0,0,153,3451,0.58,0.01,0.27,0.72,3.07,1,18-24
yanella_salatto,15,18,0,0,0,0,3,44,0.44,0.06,0.06,2.5,1.13,1,10-17
martintf1,153,4914,0,0,0,0,1603,28,0.68,0.17,0.37,0.02,4.32,1,35-49
lularossi98,539,613,0,0,0,0,152,2976,0.24,0.21,0.17,1.58,3.52,2,10-17
jazminalaimo,56,1874,0,0,0,0,59,1244,0.26,0.01,0.0,0.47,1.28,2,18-24
zanoni_f,297,3822,0,0,0,0,429,1712,0.52,0.02,0.01,0.36,1.27,0,18-24
miilycosta_1,114,3185,0,0,0,0,226,705,0.1,0.05,0.12,0.77,1.22,2,10-17
genegutierrez3,543,7453,0,0,0,0,712,908,0.28,0.03,0.0,0.34,1.53,2,18-24
cuervolobos,327,3447,0,0,0,0,329,971,0.41,0.14,0.03,0.22,3.93,2,18-24
naachoherrera1,866,17701,0,0,0,0,993,3947,0.43,0.01,0.03,0.25,1.14,1,18-24
camilalucchetti,924,20440,0,0,0,0,1406,2116,0.16,0.0,0.04,0.56,1.17,2,18-24
hugo_diez10,296,707,0,0,0,0,73,157,0.52,0.21,0.07,0.02,3.94,0,18-24
candepalacios1,550,17135,0,0,0,0,750,3422,0.06,0.0,0.01,0.99,1.81,0,10-17
roosii99,118,14462,0,0,0,0,1205,4464,0.07,0.04,0.06,2.49,1.64,0,18-24
ferzequeira,553,52594,0,0,0,0,811,46240,0.32,0.0,0.01,0.3,1.13,1,18-24
valenvelez95,317,2005,0,0,0,0,57,5849,1.13,0.04,0.46,1.17,2.02,0,10-17
valentinademarc,2435,59544,0,0,0,0,2162,23813,0.38,0.04,0.14,0.3,1.8,1,10-17
acliment,196,708,0,0,0,0,353,57,0.26,0.03,0.14,0.1,3.1,1,35-49
h_torres,532,6138,0,0,0,0,210,205,0.55,0.14,0.09,0.04,2.79,1,18-24
gourmetkalimnos,526,57,0,0,0,0,55,15,0.83,1.85,0.54,1.02,5.36,0,18-24
maitefinch,4583,29983,0,0,0,0,4891,5914,0.7,0.83,0.65,0.37,1.46,2,35-49
energica,1210,7220,0,0,0,0,2486,2775,0.91,0.18,0.27,0.12,2.04,2,25-34
selenebasualdo,2367,2306,0,0,0,0,1658,6442,0.52,0.05,0.17,1.68,7.17,0,18-24
hacheromero,2640,54004,0,0,0,0,3219,15170,0.95,0.07,0.52,0.14,2.49,1,35-49
diego_acevedo1,407,5267,0,0,0,0,594,392,0.16,0.2,0.09,0.45,4.15,1,18-24
ytzvan,653,67287,0,0,0,0,2002,1745,0.78,0.09,0.19,0.36,2.53,1,18-24
aylenlavalletto,840,16892,0,0,0,0,899,4180,0.49,0.0,0.02,0.76,1.24,0,18-24
thinchomontero,831,19378,0,0,0,0,854,5426,0.21,0.14,0.14,0.61,1.78,1,18-24
roomiflores_,4718,37951,0,0,0,0,5020,15671,0.05,0.02,0.13,0.48,1.19,0,18-24
alonsoguada,293,47871,0,0,0,0,638,3020,0.27,0.01,0.01,0.73,1.71,2,18-24
jennifer_okk,1899,1717,0,0,0,0,2217,5584,0.08,0.17,0.08,1.92,4.02,2,18-24
stagno_chiara,247,509,0,0,0,0,151,284,0.6,0.0,0.02,0.29,1.61,2,18-24
giulianatrigo,1090,37307,0,0,0,0,1261,6790,0.11,0.0,0.09,0.95,1.34,2,18-24
stradaagustin,650,14717,0,0,0,0,875,2949,0.16,0.0,0.1,0.24,0.86,0,18-24
evacolladoduran,17616,93154,0,0,0,0,73828,12403,1.96,1.34,0.71,0.24,6.56,2,35-49
brianinsuacjs,6729,34570,0,0,0,0,8004,9537,0.16,0.01,0.07,0.44,1.9,1,18-24
gerklps,562,34078,0,0,0,0,360,9598,0.34,0.01,0.17,0.06,2.32,1,18-24
flordirende,64,6596,0,0,0,0,205,6170,0.97,0.18,0.12,1.03,9.52,2,10-17
fedeabatangelo,833,39770,0,0,0,0,1529,10812,0.43,0.0,0.07,0.08,1.08,0,18-24
rocioloscalzo,1648,84,0,0,0,0,592,42,0.32,0.09,0.0,0.03,0.65,2,18-24
08brunook,1285,53485,0,0,0,0,1354,19779,0.5,0.15,0.14,1.61,2.25,1,18-24
prodigy_man,2129,9443,0,0,0,0,572,20,0.06,0.23,0.84,0.02,6.08,1,35-49
matiasnicolet,736,8442,0,0,0,0,376,12,0.33,0.45,0.19,0.04,6.38,0,35-49
juanant_galindo,4755,12856,0,0,0,0,8990,370,0.73,0.27,0.73,0.08,3.58,1,35-49
beltran_lola,213,1059,0,0,0,0,312,30,0.33,0.46,0.89,0.2,4.02,2,18-24
aguskazt,87,217,0,0,0,0,49,742,0.67,0.07,0.07,0.18,4.52,0,18-24
coloauteri97,515,63050,0,0,0,0,834,2633,0.22,0.0,0.0,0.25,1.11,2,18-24
elianamartin8,712,67743,0,0,0,0,1348,838,0.27,0.0,0.07,0.68,1.39,2,18-24
delfiiarballook,314,224,0,0,0,0,70,11,0.03,0.04,0.24,0.63,4.26,2,10-17
ferrr_21,1817,18382,0,0,0,0,949,12157,0.1,0.04,0.16,0.42,1.95,2,18-24
natanahelcndf,2170,32335,0,0,0,0,2137,4792,0.04,0.0,0.11,0.28,1.24,0,18-24
lucasilva016,541,19277,0,0,0,0,1240,2545,0.04,0.0,0.01,0.23,1.02,1,10-17
nicoplaza57,236,1105,0,0,0,0,136,693,0.36,0.22,0.05,0.12,1.76,1,18-24
aguusalvarez12,553,53484,0,0,0,0,748,4389,0.14,0.01,0.07,0.53,1.24,0,18-24
_franciscost,648,22228,0,0,0,0,1990,7486,0.26,0.0,0.04,0.34,1.11,0,18-24
bengochea_sb,412,10206,0,0,0,0,932,1127,0.25,0.09,0.52,0.05,3.67,0,50-64
anablanco_tve,73,204,0,0,0,0,118668,1,0.23,0.6,0.11,0.06,5.13,2,50-64
ayeschenfelt,207,2001,0,0,0,0,272,416,0.39,0.05,0.01,0.16,1.69,0,18-24
puchoacuarp,1115,54945,0,0,0,0,1265,5973,0.14,0.0,0.03,0.26,1.95,0,18-24
meliijiji,1958,74551,0,0,0,0,2823,15335,0.19,0.01,0.1,0.56,1.75,2,18-24
belencanceco,351,3122,0,0,0,0,138,5507,0.14,0.12,0.07,0.09,2.36,0,18-24
leitogioiosa,462,9935,0,0,0,0,960,11368,0.38,0.0,0.09,0.22,3.46,1,10-17
perezreverte,889,31011,0,0,0,0,1899594,0,1.18,0.0,0.2,0.01,3.16,1,50-64
juampipak,707,8136,0,0,0,0,882,6179,0.87,0.01,0.11,0.24,1.96,1,18-24
maxiiiramos,675,11402,0,0,0,0,722,3362,0.31,0.01,0.07,0.42,1.49,1,18-24
brunopintom,1626,24088,0,0,0,0,791,9904,0.42,0.08,0.05,0.46,2.12,0,18-24
elezeb,784,460,0,0,0,0,285,189,0.25,0.03,0.02,0.44,1.98,0,18-24
juanmusumeci07,887,48429,0,0,0,0,1318,8554,0.24,0.01,0.03,0.1,3.34,1,10-17
sebalm12,804,1677,0,0,0,0,641,4230,0.31,0.09,0.04,1.05,1.43,0,18-24
juuanlarsen,248,3946,0,0,0,0,774,3893,3.45,0.03,0.06,0.31,1.54,0,18-24
dianamateos10,830,22982,0,0,0,0,965,3114,0.07,0.0,0.02,0.62,1.37,0,10-17
iaanerik,360,15633,0,0,0,0,401,4300,0.32,0.04,0.04,0.15,2.34,1,18-24
matyasnicolas98,495,4165,0,0,0,0,209,1810,0.14,0.03,0.18,0.72,2.3,1,18-24
jorvilares,621,14613,0,0,0,0,718,2826,0.32,0.01,0.1,0.85,1.58,2,18-24
juantorreslopez,1760,10072,0,0,0,0,53485,1329,0.91,0.02,0.46,0.03,2.6,0,50-64
lulipalomeque1,50,208,0,0,0,0,52,941,0.57,0.3,0.16,0.89,3.67,0,10-17
webempresa20,5843,26225,0,0,0,0,20595,1477,0.12,0.01,0.95,0.05,2.23,2,50-64
alecordoba99,224,14594,0,0,0,0,326,6886,0.41,0.0,0.13,0.77,1.5,1,18-24
lnahuelfb,833,42074,0,0,0,0,1157,24098,0.37,0.0,0.18,0.05,2.56,1,18-24
_sofi_41,547,13473,0,0,0,0,1242,7635,0.15,0.0,0.02,0.73,1.14,2,10-17
anttomartina,71,558,0,0,0,0,26,242,0.07,0.0,0.52,1.02,1.97,0,18-24
tami_lr1,685,75696,0,0,0,0,1153,11957,0.26,0.03,0.09,0.06,1.78,0,18-24
valeacevedo98,3084,15931,0,0,0,0,2908,18705,0.05,0.04,0.01,0.71,1.21,1,18-24
camilaceleste96,183,6224,0,0,0,0,147,3847,0.17,0.01,0.01,0.34,1.69,2,18-24
chrispysny,487,41315,0,0,0,0,647,6414,0.19,0.0,0.26,0.28,2.12,1,18-24
lucrerusa2,398,2692,0,0,0,0,602,3395,0.24,0.05,0.05,0.96,2.52,0,10-17
toomyraffin,216,22189,0,0,0,0,272,6029,0.38,0.0,0.06,0.07,1.58,1,18-24
titatorro,355,5910,0,0,0,0,10654,5687,1.13,0.1,0.02,0.93,1.15,0,18-24
meluu58,254,4605,0,0,0,0,237,1657,0.57,0.51,0.18,1.45,5.94,1,10-17
sositayoa,2125,164,0,0,0,0,197,183,0.04,0.04,0.04,0.73,1.91,0,18-24
s4nz1b0lud0,3534,9505,0,0,0,0,1508,20149,1.2,0.07,0.03,0.34,12.49,2,10-17
solemi245,219,14172,0,0,0,0,383,2713,0.16,0.01,0.11,1.03,1.41,1,10-17
juanppineiro,2400,7197,0,0,0,0,861,20709,0.96,0.13,0.19,0.21,4.84,1,25-34
valetabarees,863,18107,0,0,0,0,806,5198,0.25,0.0,0.08,0.43,1.26,2,18-24
juliroldan_,551,20585,0,0,0,0,367,9993,0.19,0.0,0.09,0.54,1.97,0,10-17
ruthy_yucra,110,193,0,0,0,0,32,83,0.09,0.02,0.67,0.51,6.55,0,10-17
bekernanni,1835,21978,0,0,0,0,3441,35575,0.17,0.0,0.16,0.35,2.81,2,18-24
vanes3996,295,13463,0,0,0,0,358,480,0.09,0.11,0.01,0.1,1.74,0,18-24
ncampos,1789,7606,0,0,0,0,1837,7,0.82,0.3,0.08,0.02,3.25,1,35-49
carlosbecler,33,79,0,0,0,0,49,9,0.91,0.37,0.06,0.02,4.44,0,18-24
flor_fferreyra,170,1928,0,0,0,0,114,1634,0.11,0.01,0.02,1.09,2.05,0,18-24
celeste0234,2837,29223,0,0,0,0,2522,21423,0.24,0.03,0.07,1.94,1.46,2,18-24
jalguerrero,534,10923,0,0,0,0,3915,0,2.86,0.0,0.94,0.02,6.23,1,50-64
joaking_ok,361,106,0,0,0,0,46,52,0.0,0.0,0.0,1.73,2.42,1,10-17
